,Index,Base,Base_weight,Base2,Base2_weight,Prep,Prep2,Calc.T,Calc.t,Support,Support2,Support_frac,Support2_frac,Promoter,Promoter_weight,Promoter2,Promoter2_weight,T,H2,O2,CO,H2O,CO2,CH4,TOS,F/W,Pt,Au,Ru,Rh,Ir,Cu,Pd,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,Calc T (oC),Calc T. (hr),Al2O3,MgO,CeO2,TiO2,ZEO,MnO,Y203,ZrO2,HAP,ACC,Tb4O7,HfO2,La2O3,Co3O4,ThO2,SiO2,Fe2O3,Sm2O3,Gd2O3,Yb2O3,CaO,Li,Ce,Co,Mg,Fe,Mn,Zr,K,Ni,Ca,Cs,V,Rb,Y,Na,La,Gd,Yb,Zn,Re,Ti,Cr,Ho,Nd,Tm,Sm,Er,Sr,YSZ,Temperature (C),H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion
141,2933,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,11.7
142,2934,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,18.3
143,2935,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,27.5
144,2936,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,225.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,225.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,35.0
145,2937,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,41.7
146,2938,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,46.7
147,2939,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,66.2
148,2941,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,2.5
149,2943,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,7.08
150,2944,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,18.3
151,2945,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,225.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,225.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,25.4
152,2946,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,30.4
153,2947,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,37.5
154,2948,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,47.9
155,2949,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,285.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,285.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,57.1
156,2950,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,300.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,300.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,65.4
157,2951,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,2.08
158,2952,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,2.92
159,2953,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,6.25
160,2954,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,210.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,15.8
161,2956,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,24.2
162,2957,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,255.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,30.0
163,2958,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,270.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,31.7
164,2959,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,285.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,285.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,33.8
165,2960,Pt,0.02,0,0.0,SCT,0,25,0.0,CeO2,ZrO2,0.83,0.17,0,0.0,0,0.0,300.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.83,0.0,0,0,0.0,0.17,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,300.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,34.6
166,2961,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,17.5
167,2963,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,179.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,179.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,18.3
168,2964,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,195.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,195.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,21.7
169,2965,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,209.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,209.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,26.7
170,2966,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,224.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,224.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,32.9
171,2967,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,240.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,42.1
172,2968,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,254.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,254.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,47.9
173,2969,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,269.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,269.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,53.8
174,2970,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,284.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,284.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,62.1
175,2971,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,300.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,300.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,60.8
176,2972,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,150.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,9.58
177,2973,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,165.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,10.8
178,2974,Pd,0.02,0,0.0,SCT,0,25,0.0,ZrO2,0,1.0,0.0,0,0.0,0,0.0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0,0,0,0,0,0,0,0,1,0,0,0,25,0.0,0.0,0,0.0,0.0,0,0,0.0,1.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,180.0,40.0,0.0,2.0,0.1,10.0,0.0,60.0,0.0,13.7
