,Base,Base_weight,Base2,Base2_weight,Prep,Prep2,Calc.T,Calc.t,Support,Support2,Support_frac,Support2_frac,Promoter,Promoter_weight,Promoter2,Promoter2_weight,T,H2,O2,CO,H2O,CO2,CH4,TOS,F/W,conversion
3446,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,ZrO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1100.0,1.33,53.0
3447,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,ZrO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1170.0,1.33,52.4
3448,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,46.7,1.33,45.4
3449,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,130.0,1.33,45.5
3450,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,223.0,1.33,44.8
3451,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,317.0,1.33,43.7
3452,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,400.0,1.33,43.3
3453,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,493.0,1.33,42.7
3454,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,580.0,1.33,41.9
3455,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,680.0,1.33,41.4
3456,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,760.0,1.33,41.3
3457,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,847.0,1.33,40.8
3458,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,917.0,1.33,40.4
3459,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1050.0,1.33,39.9
3460,Pt,1.0,0,0.0,IWI,0,500,2.0,ZrO2,CeO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,56.7,1.33,36.9
3461,Pt,1.0,0,0.0,IWI,0,500,2.0,ZrO2,CeO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,207.0,1.33,35.5
3462,Pt,1.0,0,0.0,IWI,0,500,2.0,ZrO2,CeO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,343.0,1.33,34.9
3463,Pt,1.0,0,0.0,IWI,0,500,2.0,ZrO2,CeO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,453.0,1.33,34.3
3464,Pt,1.0,0,0.0,IWI,0,500,2.0,ZrO2,CeO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,577.0,1.33,34.0
3465,Pt,1.0,0,0.0,IWI,0,500,2.0,ZrO2,CeO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,717.0,1.33,33.3
3466,Pt,1.0,0,0.0,IWI,0,500,2.0,ZrO2,CeO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,857.0,1.33,33.1
3467,Pt,1.0,0,0.0,IWI,0,500,2.0,ZrO2,CeO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,987.0,1.33,32.7
3468,Pt,1.0,0,0.0,IWI,0,500,2.0,ZrO2,CeO2,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1120.0,1.33,32.2
3469,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,33.3,1.33,34.8
3470,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,86.7,1.33,33.6
3471,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,187.0,1.33,33.1
3472,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,307.0,1.33,32.5
3473,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,417.0,1.33,32.0
3474,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,557.0,1.33,31.6
3475,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,673.0,1.33,31.1
3476,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,780.0,1.33,30.9
3477,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,893.0,1.33,30.7
3478,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1010.0,1.33,30.5
3479,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,Sm2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1150.0,1.33,30.1
3480,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,16.7,1.33,31.7
3481,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,33.3,1.33,29.6
3482,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,76.7,1.33,27.8
3483,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,137.0,1.33,26.9
3484,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,217.0,1.33,26.3
3485,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,300.0,1.33,25.5
3486,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,343.0,1.33,25.0
3487,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,443.0,1.33,24.2
3488,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,547.0,1.33,23.2
3489,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,647.0,1.33,22.6
3490,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,733.0,1.33,21.9
3491,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,840.0,1.33,21.6
3492,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,913.0,1.33,21.3
3493,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1020.0,1.33,20.6
3494,Pt,1.0,0,0.0,IWI,0,500,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,300.0,9.71,0.0,5.49,30.75,4.1,0.0,1130.0,1.33,20.4
3495,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,273.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,0.0
3496,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,340.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,0.0
3497,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,408.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,0.0
3498,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,474.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,0.0
3499,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,541.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,80.8
3500,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,607.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,80.8
3501,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,675.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,80.8
3502,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,742.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,80.8
3503,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,809.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,80.8
3504,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,154.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,6.76
3505,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,211.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,18.5
3506,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,262.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,33.8
3507,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,313.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,41.6
3508,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,364.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,54.1
3509,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,414.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,63.7
3510,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.9,0.1,0,0.0,0,0.0,160.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,10.7
3511,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.9,0.1,0,0.0,0,0.0,207.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,19.6
3512,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.9,0.1,0,0.0,0,0.0,261.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,39.5
3513,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.9,0.1,0,0.0,0,0.0,300.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,50.5
3514,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.9,0.1,0,0.0,0,0.0,352.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,65.1
3515,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.9,0.1,0,0.0,0,0.0,402.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,75.8
3516,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,162.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,22.4
3517,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,221.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,48.4
3518,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,264.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,66.5
3519,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,315.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,77.2
3520,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,366.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,85.4
3521,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.75,0.25,0,0.0,0,0.0,416.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,89.3
3522,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.5,0.5,0,0.0,0,0.0,161.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,8.19
3523,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.5,0.5,0,0.0,0,0.0,213.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,23.1
3524,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.5,0.5,0,0.0,0,0.0,257.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,39.1
3525,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.5,0.5,0,0.0,0,0.0,310.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,60.9
3526,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.5,0.5,0,0.0,0,0.0,361.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,82.9
3527,Au,5.0,0,0.0,DP,0,400,2.0,CeO2,La2O3,0.5,0.5,0,0.0,0,0.0,411.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,91.5
3528,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,CeO2,0.75,0.25,0,0.0,0,0.0,161.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,0.0
3529,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,CeO2,0.75,0.25,0,0.0,0,0.0,216.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,3.2
3530,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,CeO2,0.75,0.25,0,0.0,0,0.0,257.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,7.83
3531,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,CeO2,0.75,0.25,0,0.0,0,0.0,310.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,14.9
3532,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,CeO2,0.75,0.25,0,0.0,0,0.0,358.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,32.0
3533,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,CeO2,0.75,0.25,0,0.0,0,0.0,411.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,64.4
3534,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,0,1.0,0.0,0,0.0,0,0.0,162.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,0.0
3535,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,0,1.0,0.0,0,0.0,0,0.0,217.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,0.0
3536,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,0,1.0,0.0,0,0.0,0,0.0,255.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,1.78
3537,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,0,1.0,0.0,0,0.0,0,0.0,308.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,4.63
3538,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,0,1.0,0.0,0,0.0,0,0.0,360.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,6.41
3539,Au,5.0,0,0.0,DP,0,400,2.0,La2O3,0,1.0,0.0,0,0.0,0,0.0,410.0,0.0,0.0,2.08,10.78,0.0,0.0,60.0,0.5,13.2
3540,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,2.5,0,0.0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,8.53
3541,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,10.0,0,0.0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,23.17
3542,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,24.67
3543,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,23.02
3544,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,18.53
3545,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,280.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,18.07
3546,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,250.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,14.46
3547,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,220.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,11.29
3548,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,0,0.0,0,0.0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,3.19
3549,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,0,0.0,0,0.0,300.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,3.19
3550,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,0,0.0,0,0.0,280.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,3.1
3551,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,0,0.0,0,0.0,250.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,4.43
3552,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,0,0.0,0,0.0,220.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,3.1
3553,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,11.28
3554,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,10.07
3555,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,280.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,9.67
3556,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,250.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,6.78
3557,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,220.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,4.42
3558,Au,3.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,6.41
3559,Au,3.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,5.12
3560,Au,3.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,280.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,5.89
3561,Au,3.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,250.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,5.43
3562,Au,3.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,220.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,7.47
3563,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,17.57
3564,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,23.02
3565,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,280.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,18.53
3566,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,250.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,18.07
3567,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,220.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,14.46
3568,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,23.17
3569,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,17.96
3570,Au,3.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,8.86
3571,Au,3.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,3.33
3572,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,45.87
3573,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,39.11
3574,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,0.0,0.0,1.0,15.0,0.0,0.0,60.0,2.5,69.29
3575,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,0.0,0.0,1.0,15.0,0.0,0.0,60.0,2.5,58.57
3576,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,0.0,0.0,3.0,15.0,0.0,0.0,60.0,2.5,55.05
3577,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,300.0,0.0,0.0,3.0,15.0,0.0,0.0,60.0,2.5,44.07
3578,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,5.0,0.0,0.0,60.0,2.5,5.45
3579,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,10.0,0.0,0.0,60.0,2.5,22.11
3580,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,350.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,53.51
3581,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,280.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,34.76
3582,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,250.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,27.42
3583,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,220.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,20.23
3584,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,0.0,0.0,5.0,15.0,15.0,0.0,60.0,2.5,42.03
3585,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,23.02
3586,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,15.0,15.0,0.0,60.0,2.5,4.41
3587,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,1.25,0,0.0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0
